warehouse_id,product_id,current_quantity
10,158,225
10,159,243
10,160,737
10,161,771
10,162,724
10,163,120
10,164,104
10,165,294
10,166,154
10,167,447
10,168,379
10,169,61
10,170,53
10,171,160
10,172,173
10,173,106
10,174,247
10,175,43
10,176,269
10,177,162
10,178,260
10,179,724
10,180,432
10,181,493
10,182,331
10,183,160
10,184,569
10,185,53
10,186,78
10,187,644
10,188,97
10,189,310
10,190,567
10,191,519
10,192,309
10,193,2
10,194,224
10,195,322
10,196,469
10,197,267
10,198,41
10,199,602
10,200,467
10,201,732
10,202,120
10,203,175
10,204,238
10,205,434
10,206,116
10,207,708
10,208,63
10,209,526
10,210,551
10,211,612
10,212,229
10,213,192
10,214,243
10,215,204
10,216,0
10,217,145
10,218,41
10,219,82
10,220,351
10,221,102
10,222,105
10,223,225
10,224,23
10,225,23
10,226,96
10,227,413
10,228,61
10,229,238
10,230,96
10,231,42
10,232,800
10,233,270
10,234,235
10,235,563
10,236,327
10,237,531
10,238,504
10,239,220
10,240,587
10,241,242
10,242,582
10,243,434
10,244,572
10,245,466
10,246,207
10,247,254
10,248,517
10,249,271
10,250,298
10,251,660
10,252,474
10,253,489
10,254,52
10,255,219
10,256,511
10,257,376
10,258,125
10,259,567
10,260,334
10,261,106
10,262,125
10,263,57
10,264,39
10,265,136
10,266,125
10,267,42
10,268,383
10,269,9
10,270,95
10,271,6
10,272,587
10,273,636
10,274,220
10,275,755
10,276,28
10,277,161
10,278,304
10,279,22
10,280,667
10,281,272
10,282,54
10,283,176
10,284,180
10,285,718
10,286,710
10,287,386
10,288,330
10,289,285
10,290,206
10,291,287
10,292,64
10,293,598
10,294,429
10,295,661
10,296,116
10,297,177
10,298,118
10,299,776
10,300,596
10,301,34
10,302,319
10,303,109
10,304,21
10,305,161
10,306,234
10,307,279
10,308,723
10,309,765
10,310,562
10,311,42
10,312,151
10,313,221
10,314,362
10,315,175
10,316,437
10,317,100
10,318,75
10,319,73
10,320,694
10,321,16
10,322,103
10,323,337
10,324,738
10,325,53
10,326,589
10,327,50
10,328,137
10,329,72
10,330,512
10,331,151
10,332,217
10,333,187
10,334,91
10,335,289
10,336,226
10,337,430
10,338,293
10,339,560
10,340,589
10,341,219
10,342,267
10,343,128
10,344,772
10,345,497
10,346,186
10,347,265
10,348,45
10,349,503
10,350,161
10,351,432
10,352,146
10,353,209
10,354,800
10,355,178
10,356,81
10,357,464
10,358,250
10,359,206
10,360,277
10,361,214
10,362,225
10,363,255
10,364,52
10,365,160
10,366,144
10,367,158
10,368,700
10,369,291
10,370,705
10,371,74
10,372,491
10,373,255
10,374,75
10,375,235
10,376,706
10,377,725
10,378,15
10,379,163
10,380,5
10,381,115
10,382,796
10,383,596
10,384,183
10,385,382
10,386,5
10,387,41
10,388,566
10,389,711
10,390,240
10,391,345
10,392,52
10,393,208
10,394,605
10,395,4
10,396,213
10,397,336
10,398,211
10,399,414
10,400,237
10,401,200
10,402,22
10,403,539
10,404,12
10,405,678
10,406,99
10,407,629
10,408,67
10,409,770
10,410,149
10,411,84
10,412,758
10,413,74
10,414,14
10,415,384
10,416,39
10,417,743
10,418,369
10,419,11
10,420,641
10,421,798
10,422,58
10,423,543
10,424,196
10,425,240
10,426,123
10,427,222
10,428,13
10,429,288
10,430,19
10,431,769
10,432,555
10,433,702
10,434,724
10,435,95
10,436,389
10,437,23
10,438,44
10,439,96
10,440,438
10,441,110
10,442,739
10,443,345
10,444,126
10,445,113
10,446,174
10,447,297
10,448,214
10,449,120
10,450,71
10,451,264
10,452,554
10,453,154
10,454,505
10,455,404
10,456,169
10,457,470
10,458,61
10,459,511
10,460,103
10,461,59
10,462,157
10,463,458
10,464,344
10,465,651
10,466,71
10,467,124
10,468,574
10,469,298
10,470,231
10,471,93
10,472,19
10,473,166
10,474,45
10,475,26
10,476,695
10,477,63
10,478,308
10,479,25
10,480,512
10,481,69
10,482,37
10,483,157
10,484,99
10,485,282
10,486,336
10,487,641
10,488,88
10,489,209
10,490,761
10,491,447
10,492,529
10,493,177
10,494,570
10,495,441
10,496,564
10,497,86
10,498,131
10,499,111
10,500,523
