order_id,product_id,quantity,unit_price
2694,267,3,70542
2694,373,3,16339
2695,231,2,33257
2696,331,2,215153
2696,272,3,126874
2697,306,5,21631
2697,178,5,42065
2697,343,5,30610
2698,469,2,25965
2699,483,4,19217
2699,29,2,217876
2699,64,3,16958
2699,382,2,96598
2700,215,3,24668
2701,126,3,26687
2701,402,4,30524
2702,468,3,28516
2702,409,2,353178
2702,176,3,282106
2702,197,3,56261
2703,329,5,23164
2703,199,3,183584
2703,15,5,53076
2703,103,5,49500
2704,4,5,16115
2704,365,2,1681
2704,248,5,63230
2704,345,2,205943
2704,136,1,52918
2705,248,1,63230
2705,444,4,36153
2705,255,3,5246
2706,427,5,11528
2706,127,3,72595
2706,106,5,322592
2707,91,1,6014
2708,439,5,76172
2708,398,3,122257
2709,376,4,62184
2709,490,4,21175
2710,407,1,90865
2710,326,2,4873
2710,390,2,77909
2710,443,1,15672
2710,247,4,3753
2711,62,2,191660
2711,174,4,14927
2711,365,1,1681
2712,222,2,59357
2712,118,1,45795
2712,74,1,66338
2713,406,3,45566
2713,487,2,46116
2713,133,1,5374
2713,146,2,25217
2714,173,2,65328
2714,18,4,106801
2714,483,3,19217
2714,135,2,68026
2714,164,2,105636
2715,214,4,135750
2716,253,1,33950
2717,239,2,104124
2717,290,4,195202
2717,32,4,27405
2718,115,1,46906
2718,81,3,16640
2719,134,5,27301
2720,472,5,36408
2720,246,3,55705
2721,241,5,8530
2721,354,5,49452
2722,138,1,107533
2722,148,3,36417
2723,284,4,216354
2724,119,2,126842
2724,346,4,13653
2725,239,3,104124
2725,362,3,163523
2725,234,2,21558
2726,287,4,38127
2727,2,5,1161
2727,34,2,88927
2727,287,1,38127
2728,73,4,190146
2728,228,5,59191
2729,118,2,45795
2729,399,5,70186
2729,181,2,135041
2730,81,2,16640
2730,483,4,19217
2731,284,5,216354
2731,120,1,40593
2731,198,2,303186
2732,136,3,52918
2732,64,4,16958
2732,312,2,3394
2733,262,4,113819
2733,357,1,89463
2733,443,3,15672
2733,25,3,21895
2734,438,1,23481
2734,262,2,113819
2734,324,2,246505
2735,363,3,17442
2735,110,5,89656
2735,491,4,329786
2735,341,5,72235
2736,433,3,104248
2736,315,1,254338
2736,346,2,13653
2736,127,5,72595
2736,465,5,18047
2737,305,5,133725
2737,207,4,38826
2737,381,2,3620
2738,2,4,1161
2738,319,2,13408
2738,35,2,10454
2738,50,4,31053
2739,421,1,16165
2739,74,5,66338
2739,371,5,6925
2740,489,2,83195
2740,2,4,1161
2740,442,1,33478
2740,483,3,19217
2741,463,4,93210
2741,172,1,113684
2741,460,1,3548
2741,43,3,46765
2741,92,4,49542
2742,167,1,349988
2743,466,5,56723
2744,232,4,46489
2744,379,5,84354
2744,52,3,94514
2744,202,4,30734
2744,278,4,213791
2745,193,5,21914
2746,353,3,64555
2747,269,5,216861
2747,93,4,223976
2747,121,2,295195
2747,416,5,29781
2748,67,1,27366
2748,54,1,253598
2748,5,5,43504
2748,107,5,22966
2749,314,1,291451
2749,199,4,183584
2749,367,4,385569
2750,226,4,46493
2750,41,3,13733
2750,352,3,165672
2751,237,2,19452
2751,382,2,96598
2751,192,4,57730
2752,358,1,161738
2752,69,2,341185
2753,491,1,329786
2753,60,2,91561
2753,407,3,90865
2753,398,2,122257
2754,32,3,27405
2754,446,1,28425
2754,347,1,17871
2754,104,2,14364
2755,340,3,19725
2755,312,3,3394
2755,115,1,46906
2756,132,2,50067
2756,342,4,49463
2756,296,2,26698
2757,22,1,140911
2757,110,2,89656
2757,425,3,55700
2757,52,5,94514
2757,450,5,18155
2758,60,1,91561
2758,363,1,17442
2759,492,3,21824
2759,252,5,30564
2759,177,2,19098
2759,401,4,14740
2760,265,3,228182
2761,191,2,67223
2761,174,3,14927
2761,12,3,19732
2761,246,1,55705
2761,315,4,254338
2762,175,1,80636
2762,224,5,178542
2763,489,5,83195
2763,449,1,245241
2763,266,4,3862
2763,211,5,236041
2764,127,3,72595
2765,24,1,151640
2766,171,5,24723
2766,445,5,44894
2767,297,3,152414
2768,242,4,31952
2769,259,4,204654
2769,394,5,26520
2769,50,5,31053
2770,95,2,39750
2770,317,5,6176
2771,26,2,17025
2771,479,4,124870
2771,272,5,126874
2772,22,3,140911
2772,150,4,9051
2773,361,2,15440
2773,151,1,159955
2774,408,2,169925
2774,417,2,13389
2774,41,3,13733
2774,25,5,21895
2774,418,4,74261
2775,283,3,18422
2775,377,4,84604
2775,497,2,25163
2775,395,4,12207
2776,258,3,46266
2776,210,4,233057
2776,351,2,30502
2776,64,2,16958
2776,309,5,6928
2777,393,5,66531
2777,307,3,25820
2777,81,2,16640
2777,417,3,13389
2777,137,4,188948
2778,108,2,14119
2778,232,2,46489
2778,218,2,23819
2778,52,3,94514
2778,327,5,46032
2779,109,2,28029
2779,194,4,278145
2779,34,4,88927
2780,343,2,30610
2780,131,3,24943
2781,121,1,295195
2781,443,2,15672
2781,360,2,41689
2781,63,1,16864
2781,9,3,14154
2782,475,1,364569
2782,459,1,390475
2783,31,4,4757
2783,406,4,45566
2783,243,5,37716
2783,396,1,108856
2784,318,3,49519
2784,445,4,44894
2784,454,3,31060
2785,138,5,107533
2786,24,3,151640
2786,405,3,50824
2787,294,1,24516
2788,412,5,63565
2788,129,4,5827
2789,15,5,53076
2789,472,1,36408
2790,370,3,241518
2790,363,1,17442
2790,91,4,6014
2790,165,2,236084
2791,334,4,178337
2791,48,2,4403
2791,150,2,9051
2791,18,4,106801
2791,230,3,5812
2792,210,3,233057
2792,55,3,195035
2792,246,1,55705
2793,214,2,135750
2793,276,3,31306
2793,324,5,246505
2794,40,2,366700
2794,139,5,33059
2794,340,1,19725
2794,303,1,66948
2794,307,4,25820
2795,294,1,24516
2796,12,2,19732
2796,329,2,23164
2796,178,2,42065
2796,402,1,30524
2797,252,2,30564
2797,131,2,24943
2797,332,4,90588
2798,62,5,191660
2798,307,2,25820
2798,21,5,4967
2798,74,1,66338
2799,445,3,44894
2799,143,2,32664
2799,372,2,135500
2799,247,1,3753
2799,71,1,322513
2800,430,3,246618
2800,57,4,38622
2800,282,3,79545
2800,77,5,29468
2801,59,5,16564
2801,380,5,76284
2801,38,2,23812
2801,169,1,178723
2801,206,1,161706
2802,367,5,385569
2803,249,4,26469
2804,450,1,18155
2804,420,4,337141
2805,84,5,301427
2806,415,3,21167
2806,203,4,12061
2806,392,3,96682
2806,276,1,31306
2806,466,1,56723
2807,475,1,364569
2807,355,1,32016
2807,390,5,77909
2808,275,3,144381
2808,87,3,40788
2809,67,1,27366
2809,476,5,6653
2809,199,1,183584
2809,7,1,256638
2809,52,2,94514
2810,124,2,72493
2810,383,4,7803
2810,480,2,56026
2810,17,5,39052
2811,136,4,52918
2811,119,1,126842
2811,417,3,13389
2811,381,2,3620
2811,461,1,4179
2812,243,4,37716
2812,229,2,8418
2813,249,5,26469
2813,415,2,21167
2813,280,4,31887
2813,202,2,30734
2814,230,4,5812
2814,210,5,233057
2814,341,2,72235
2814,51,4,63866
2814,100,5,42292
2815,57,4,38622
2815,480,5,56026
2815,477,1,222378
2816,493,3,89214
2816,146,2,25217
2816,168,3,50130
2816,428,4,101575
2817,320,5,353761
2817,360,1,41689
2817,53,5,174455
2817,203,5,12061
2817,9,4,14154
2818,307,2,25820
2818,110,1,89656
2819,461,2,4179
2819,64,3,16958
2819,42,3,269340
2820,485,5,23113
2820,437,1,32226
2821,381,2,3620
2822,55,5,195035
2822,52,2,94514
2823,83,2,117842
2823,254,2,37839
2823,168,5,50130
2823,313,1,28221
2823,6,4,46366
2824,299,5,244845
2824,4,1,16115
2824,333,2,33838
2824,445,4,44894
2824,498,2,232103
2825,402,3,30524
2826,67,3,27366
2826,212,3,5586
2826,122,3,58379
2827,419,4,78777
2827,391,1,118125
2827,7,4,256638
2827,198,2,303186
2828,103,2,49500
2828,17,1,39052
2828,291,3,198170
2828,429,3,25549
2828,207,4,38826
2829,499,4,6622
2830,176,2,282106
2831,163,3,2388
2831,491,3,329786
2831,275,5,144381
2831,208,5,109078
2832,263,4,181135
2832,112,5,20511
2833,71,5,322513
2833,462,3,84658
2834,474,3,19972
2835,33,2,40980
2835,288,1,37239
2835,375,3,304045
2836,50,5,31053
2836,48,1,4403
2836,448,3,12674
2836,108,2,14119
2837,365,4,1681
2837,227,2,34328
2838,172,2,113684
2838,487,3,46116
2838,178,5,42065
2838,386,4,27994
2839,42,1,269340
2839,383,3,7803
2839,4,3,16115
2839,454,3,31060
2839,391,1,118125
2840,225,2,376537
2840,17,2,39052
2840,428,4,101575
2840,393,3,66531
2841,224,5,178542
2841,97,4,29008
2841,423,5,114188
2842,101,2,18123
2842,442,2,33478
2843,416,4,29781
2844,416,2,29781
2845,157,5,73175
2845,205,2,15342
2845,72,3,13930
2846,368,2,11692
2846,401,2,14740
2846,112,4,20511
2846,347,3,17871
2846,488,1,5098
2847,484,4,38947
2847,304,1,52325
2847,27,1,156687
2848,127,5,72595
2848,107,3,22966
2848,115,5,46906
2848,349,2,175402
2848,216,4,126332
2849,130,1,103020
2849,467,5,64096
2849,148,5,36417
2849,228,4,59191
2849,305,2,133725
2850,457,4,43692
2850,490,1,21175
2851,303,2,66948
2851,444,3,36153
2851,100,2,42292
2852,291,2,198170
2852,427,5,11528
2852,232,5,46489
2853,301,3,163056
2853,43,1,46765
2853,204,3,21413
2853,311,3,26373
2854,33,2,40980
2854,235,2,12586
2854,461,2,4179
2854,116,1,139479
2854,333,5,33838
2855,250,5,57769
2855,84,3,301427
2856,471,2,162289
2857,73,1,190146
2857,11,3,28502
2858,136,2,52918
2859,471,5,162289
2859,152,4,18477
2859,395,5,12207
2859,12,4,19732
2860,368,4,11692
2860,430,4,246618
2860,445,1,44894
2860,189,4,37505
2860,3,2,16395
2861,119,2,126842
2861,107,5,22966
2861,24,1,151640
2861,451,1,107375
2861,13,2,62062
2862,166,5,12541
2862,59,5,16564
2863,472,2,36408
2863,223,4,50138
2863,15,2,53076
2863,471,5,162289
2863,402,3,30524
2864,264,3,127162
2864,259,4,204654
2864,310,1,6597
2864,100,5,42292
2865,20,3,40179
2866,445,2,44894
2866,270,4,279510
2866,106,3,322592
2866,336,1,9486
2867,178,2,42065
2867,248,4,63230
2867,88,4,34078
2867,129,5,5827
2868,278,1,213791
2868,260,2,198369
2868,214,1,135750
2868,212,5,5586
2869,479,5,124870
2869,42,2,269340
2869,369,5,12491
2869,216,1,126332
2870,239,2,104124
2870,376,1,62184
2870,322,1,69626
2870,406,5,45566
2871,277,4,97231
2871,480,2,56026
2872,116,2,139479
2872,374,1,197138
2872,109,5,28029
2873,492,2,21824
2874,153,3,45281
2874,68,4,25262
2874,251,4,136070
2874,401,5,14740
2875,185,4,21284
2875,154,4,87423
2875,361,4,15440
2875,22,1,140911
2876,213,5,12503
2876,347,5,17871
2877,357,2,89463
2877,184,5,94140
2877,17,5,39052
2877,166,5,12541
2877,317,5,6176
2878,463,3,93210
2878,316,3,110095
2878,443,1,15672
2879,316,3,110095
2879,292,1,38803
2879,59,3,16564
2879,351,5,30502
2879,344,2,209531
2880,148,3,36417
2880,293,2,60030
2880,299,2,244845
2881,372,5,135500
2882,259,3,204654
2882,64,1,16958
2882,138,4,107533
2882,276,1,31306
2882,306,4,21631
2883,133,3,5374
2883,355,5,32016
2883,332,5,90588
2884,15,4,53076
2884,117,4,64514
2884,93,4,223976
2884,67,2,27366
2885,34,3,88927
2885,75,1,14201
2885,488,3,5098
2885,347,4,17871
2885,428,4,101575
2886,98,4,33877
2886,383,1,7803
2887,1,2,30460
2887,315,1,254338
2888,349,2,175402
2889,309,5,6928
2889,297,3,152414
2889,421,4,16165
2890,334,2,178337
2891,270,4,279510
2891,127,4,72595
2892,404,3,80639
2892,74,1,66338
2892,72,4,13930
2892,481,5,50319
2893,63,1,16864
2893,417,5,13389
2893,419,1,78777
2894,171,3,24723
2894,130,4,103020
2894,178,4,42065
2894,74,2,66338
2894,42,5,269340
2895,313,3,28221
2895,190,1,35521
2896,22,5,140911
2896,41,4,13733
2897,199,3,183584
2897,269,3,216861
2897,319,1,13408
2897,299,2,244845
2897,351,5,30502
2898,216,1,126332
2898,273,2,21099
2898,421,5,16165
2899,110,3,89656
2899,309,1,6928
2899,56,4,47059
2900,149,4,9848
2900,99,2,318029
2900,253,4,33950
2900,124,3,72493
2900,378,4,5364
2901,107,2,22966
2901,354,4,49452
2901,106,2,322592
2901,427,4,11528
2902,363,2,17442
2902,104,5,14364
2902,27,1,156687
2902,39,3,100595
2903,417,5,13389
2904,409,4,353178
2904,1,1,30460
2904,122,4,58379
2904,301,3,163056
2904,420,4,337141
2905,260,3,198369
2905,478,3,30883
2905,321,4,117567
2906,424,4,71953
2906,319,4,13408
2907,201,2,31948
2907,341,3,72235
2907,193,5,21914
2907,82,2,137182
2907,238,5,13772
2908,294,1,24516
2908,12,4,19732
2908,288,2,37239
2909,173,1,65328
2909,485,4,23113
2909,313,3,28221
2909,63,1,16864
2910,90,3,46285
2910,428,3,101575
2910,58,5,18434
2911,418,3,74261
2912,272,5,126874
2912,483,3,19217
2912,19,4,46145
2912,89,4,28187
2913,197,1,56261
2913,321,1,117567
2914,114,1,165626
2914,185,1,21284
2914,412,4,63565
2914,108,2,14119
2915,311,2,26373
2915,484,3,38947
2916,143,1,32664
2916,276,1,31306
2916,278,1,213791
2917,355,4,32016
2918,267,3,70542
2918,396,5,108856
2918,424,5,71953
2919,92,4,49542
2919,127,5,72595
2919,81,5,16640
2920,446,3,28425
2920,17,1,39052
2920,422,4,84671
2921,432,2,10521
2921,334,2,178337
2921,166,5,12541
2922,428,4,101575
2922,26,2,17025
2922,394,4,26520
2922,135,3,68026
2923,164,4,105636
2923,66,5,94469
2924,216,2,126332
2924,245,3,32690
2924,101,3,18123
2924,293,2,60030
2924,64,4,16958
2925,321,3,117567
2926,183,2,25987
2926,94,3,58365
2926,166,3,12541
2927,295,5,4752
2927,356,4,13766
2927,160,5,31418
2927,468,5,28516
2928,282,5,79545
2928,168,5,50130
2929,192,2,57730
2930,356,2,13766
2930,142,4,3835
2930,320,2,353761
2930,340,4,19725
2931,275,4,144381
2931,17,1,39052
2931,344,2,209531
2932,500,3,26997
2932,401,4,14740
2932,69,5,341185
2932,411,2,54390
2933,150,4,9051
2933,200,4,17698
2934,126,2,26687
2934,47,5,97070
2934,487,5,46116
2935,301,3,163056
2935,288,4,37239
2936,45,5,177896
2936,277,2,97231
2936,449,5,245241
2936,272,4,126874
2936,451,4,107375
2937,90,2,46285
2937,472,5,36408
2937,63,3,16864
2937,54,5,253598
2937,200,2,17698
2938,10,4,23500
2938,141,4,26582
2939,355,1,32016
2939,316,4,110095
2939,482,1,202407
2939,92,2,49542
2939,425,2,55700
2940,273,3,21099
2940,38,5,23812
2940,256,4,19337
2941,196,5,9369
2942,24,1,151640
2942,23,4,17339
2943,69,3,341185
2943,87,1,40788
2943,343,5,30610
2943,92,4,49542
2943,3,1,16395
2944,119,5,126842
2945,362,2,163523
2945,368,1,11692
2946,496,4,15155
2946,150,3,9051
2946,327,3,46032
2946,407,5,90865
2947,281,1,39335
2948,33,5,40980
2948,316,2,110095
2948,491,1,329786
2948,74,4,66338
2948,20,4,40179
2949,400,4,38896
2949,132,2,50067
2950,60,2,91561
2950,37,4,95128
2950,153,2,45281
2950,102,4,104057
2950,180,1,95722
2951,305,3,133725
2951,392,2,96682
2951,333,2,33838
2951,431,3,23838
2951,356,1,13766
2952,391,2,118125
2952,159,3,13360
2953,47,4,97070
2953,27,2,156687
2953,248,1,63230
2953,488,5,5098
2954,406,2,45566
2954,293,2,60030
2954,492,2,21824
2954,440,1,45817
2954,220,3,30297
2955,413,2,160936
2955,8,4,45692
2955,180,4,95722
2955,292,1,38803
2955,214,5,135750
2956,87,1,40788
2956,372,3,135500
2956,293,1,60030
2957,232,3,46489
2958,295,2,4752
2958,319,2,13408
2958,268,1,245217
2958,79,3,284973
2959,386,5,27994
2960,64,3,16958
2960,150,3,9051
2960,170,3,22358
2961,362,3,163523
2961,465,4,18047
2961,28,4,262645
2961,301,3,163056
2961,483,4,19217
2962,134,2,27301
2962,39,1,100595
2962,53,2,174455
2963,320,1,353761
2964,207,3,38826
2964,117,2,64514
2964,452,2,10853
2965,168,1,50130
2965,40,5,366700
2965,496,4,15155
2965,33,5,40980
2965,330,5,13065
2966,87,5,40788
2966,139,1,33059
2966,173,1,65328
2966,11,5,28502
2967,386,1,27994
2967,32,5,27405
2968,290,2,195202
2968,49,2,135654
2968,229,2,8418
2968,304,2,52325
2969,35,3,10454
2969,472,4,36408
2969,212,5,5586
2970,423,2,114188
2970,126,5,26687
2970,70,4,97975
2970,245,1,32690
2970,129,3,5827
2971,173,3,65328
2971,5,5,43504
2971,188,2,29382
2971,6,5,46366
2971,88,2,34078
2972,443,5,15672
2972,210,2,233057
2973,175,2,80636
2973,13,4,62062
2973,45,3,177896
2973,226,3,46493
2974,172,1,113684
2975,192,2,57730
2975,139,4,33059
2975,141,2,26582
2975,219,1,199512
2975,90,2,46285
2976,278,2,213791
2976,298,5,33167
2977,422,1,84671
2977,37,5,95128
2977,110,1,89656
2977,201,4,31948
2977,302,4,174010
2978,44,4,38256
2978,21,1,4967
2978,148,4,36417
2978,190,1,35521
2978,498,5,232103
2979,48,3,4403
2979,474,5,19972
2979,172,2,113684
2979,249,1,26469
2979,129,4,5827
2980,108,2,14119
2980,229,1,8418
2980,460,5,3548
2981,330,4,13065
2981,18,3,106801
2981,131,4,24943
2982,303,1,66948
2983,351,2,30502
2983,433,4,104248
2983,163,5,2388
2983,105,2,2703
2984,136,4,52918
2984,434,1,20170
2985,340,3,19725
2985,135,2,68026
2985,383,4,7803
2986,392,2,96682
2986,391,2,118125
2986,13,4,62062
2986,403,1,204017
2986,15,2,53076
2987,262,2,113819
2987,369,2,12491
2987,98,3,33877
2987,207,5,38826
2987,47,4,97070
2988,412,3,63565
2988,448,1,12674
2989,64,3,16958
2989,168,1,50130
2989,124,3,72493
2989,354,4,49452
2990,241,4,8530
2990,169,4,178723
2990,493,2,89214
2990,13,4,62062
2990,339,5,46398
2991,389,1,50329
2991,342,5,49463
2991,446,3,28425
2991,40,3,366700
2992,333,3,33838
2992,95,1,39750
2992,42,4,269340
2992,82,4,137182
2993,261,1,110716
2993,280,5,31887
2993,361,3,15440
2993,116,3,139479
2993,176,2,282106
2994,215,1,24668
2994,319,4,13408
2994,476,4,6653
2994,276,3,31306
2994,413,1,160936
2995,414,4,278944
2995,367,3,385569
2996,280,4,31887
2997,195,2,45299
2997,485,5,23113
2997,438,1,23481
2997,252,2,30564
2997,398,5,122257
2998,265,2,228182
2998,14,4,44460
2999,122,4,58379
2999,144,1,3348
2999,408,1,169925
2999,160,2,31418
3000,235,2,12586
3000,300,2,19728
3000,271,2,87661
3001,15,3,53076
3001,46,3,29243
3001,127,1,72595
3001,224,5,178542
3001,381,3,3620
3002,455,2,21022
3003,378,4,5364
3003,11,5,28502
3004,273,5,21099
3004,442,2,33478
3004,125,3,3329
3005,268,1,245217
3005,356,1,13766
3005,486,2,12910
3006,201,5,31948
3006,207,5,38826
3007,329,3,23164
3008,297,1,152414
3008,96,4,218785
3008,263,1,181135
3008,248,4,63230
3008,124,4,72493
3009,307,4,25820
3009,389,3,50329
3009,381,2,3620
3009,88,3,34078
3009,386,4,27994
3010,43,5,46765
3010,63,1,16864
3011,74,5,66338
3012,36,3,39591
3012,291,3,198170
3012,484,1,38947
3013,446,4,28425
3014,455,5,21022
3014,13,4,62062
3014,202,2,30734
3015,109,5,28029
3016,24,3,151640
3017,281,2,39335
3017,287,1,38127
3017,309,4,6928
3017,344,2,209531
3017,500,1,26997
3018,88,1,34078
3018,328,2,322486
3018,53,2,174455
3019,156,4,43299
3019,393,5,66531
3020,101,3,18123
3020,229,1,8418
3020,22,5,140911
3020,230,4,5812
3021,264,1,127162
3021,333,3,33838
3022,348,3,203414
3022,479,4,124870
3022,112,2,20511
3023,224,1,178542
3023,258,3,46266
3024,423,5,114188
3024,314,1,291451
3025,92,4,49542
3025,281,3,39335
3025,118,5,45795
3025,220,1,30297
3026,97,1,29008
3026,445,2,44894
3026,52,3,94514
3026,337,2,22216
3026,240,5,11336
3027,321,3,117567
3028,452,1,10853
3028,223,2,50138
3029,185,4,21284
3029,272,2,126874
3029,499,5,6622
3029,442,4,33478
3030,366,1,6107
3030,342,3,49463
3031,361,4,15440
3031,340,2,19725
3031,375,2,304045
3031,305,2,133725
3031,457,4,43692
3032,15,3,53076
3032,211,5,236041
3032,24,1,151640
3032,278,2,213791
3032,428,1,101575
3033,305,4,133725
3033,264,3,127162
3033,197,1,56261
3033,356,5,13766
3033,130,4,103020
3034,147,1,17331
3034,395,2,12207
3034,481,4,50319
3034,478,1,30883
3034,198,2,303186
3035,82,3,137182
3036,341,2,72235
3036,266,2,3862
3037,172,1,113684
3038,290,4,195202
3038,243,4,37716
3038,490,3,21175
3038,357,4,89463
3038,414,5,278944
3039,54,1,253598
3039,127,5,72595
3039,204,5,21413
3040,191,5,67223
3040,121,5,295195
3040,67,5,27366
3040,88,5,34078
3040,118,5,45795
3041,149,4,9848
3041,271,5,87661
3041,413,2,160936
3041,492,1,21824
3041,463,5,93210
3042,86,1,38482
3042,272,2,126874
3042,223,2,50138
3043,336,2,9486
3044,251,2,136070
3044,243,3,37716
3045,44,3,38256
3045,58,3,18434
3045,476,1,6653
3046,2,4,1161
3047,249,4,26469
3047,456,4,53827
3047,318,2,49519
3047,305,3,133725
3048,313,1,28221
3048,492,1,21824
3049,261,5,110716
3049,55,3,195035
3049,497,3,25163
3049,266,1,3862
3050,78,2,46284
3051,339,2,46398
3051,169,3,178723
3051,279,3,26587
3051,265,4,228182
3052,392,3,96682
3053,63,3,16864
3054,215,4,24668
3054,56,4,47059
3054,403,2,204017
3054,373,2,16339
3055,174,3,14927
3055,246,3,55705
3055,382,2,96598
3055,199,5,183584
3055,467,1,64096
3056,107,5,22966
3057,177,1,19098
3057,319,1,13408
3057,166,3,12541
3057,44,3,38256
3057,365,1,1681
3058,370,5,241518
3058,28,4,262645
3058,260,5,198369
3059,216,3,126332
3060,408,5,169925
3060,468,1,28516
3060,1,3,30460
3060,376,2,62184
3061,326,3,4873
3062,414,1,278944
3062,386,2,27994
3062,316,4,110095
3063,63,3,16864
3063,98,4,33877
3064,225,4,376537
3065,121,1,295195
3065,305,5,133725
3066,431,3,23838
3067,202,1,30734
3067,50,1,31053
3068,39,3,100595
3068,62,4,191660
3068,225,5,376537
3069,427,1,11528
3069,303,4,66948
3069,190,2,35521
3069,386,4,27994
3070,421,1,16165
3071,488,2,5098
3072,497,2,25163
3072,70,5,97975
3072,202,5,30734
3073,182,2,100465
3073,298,3,33167
3074,386,2,27994
3074,238,2,13772
3074,230,4,5812
3074,439,1,76172
3074,331,5,215153
3075,457,3,43692
3075,13,5,62062
3076,269,5,216861
3077,201,1,31948
3077,482,1,202407
3077,371,2,6925
3077,117,1,64514
3077,463,1,93210
3078,96,5,218785
3078,75,4,14201
3078,12,1,19732
3079,456,1,53827
3079,493,1,89214
3079,437,2,32226
3080,194,3,278145
3080,87,1,40788
3080,462,1,84658
3080,179,1,147980
3080,15,4,53076
3081,413,4,160936
3081,448,4,12674
3081,373,4,16339
3081,427,1,11528
3082,300,4,19728
3082,87,2,40788
3082,404,5,80639
3082,219,3,199512
3083,379,4,84354
3083,321,5,117567
3083,415,1,21167
3084,388,2,281397
3084,175,4,80636
3084,430,3,246618
3084,98,3,33877
3085,387,5,72331
3086,334,5,178337
3086,26,4,17025
3086,16,2,12466
3086,297,2,152414
3086,435,2,2101
3087,119,5,126842
3087,475,2,364569
3087,296,4,26698
3088,460,2,3548
3089,155,3,11589
3089,421,5,16165
3089,280,4,31887
3090,229,3,8418
3090,159,5,13360
3090,366,4,6107
3090,173,3,65328
3090,270,1,279510
3091,25,3,21895
3091,93,1,223976
3091,412,1,63565
3091,243,3,37716
3092,178,2,42065
3092,183,1,25987
3093,302,1,174010
3094,315,1,254338
3094,261,3,110716
3094,47,1,97070
3094,385,5,130577
3094,399,1,70186
3095,285,1,25867
3095,358,4,161738
3095,127,5,72595
3095,370,3,241518
3096,277,4,97231
3096,275,2,144381
3096,197,5,56261
3096,287,2,38127
3097,184,4,94140
3097,322,3,69626
3097,449,5,245241
3097,305,5,133725
3097,233,2,70397
3098,384,5,12824
3099,350,1,30892
3100,314,1,291451
3100,405,4,50824
3100,164,5,105636
3100,97,2,29008
3100,232,4,46489
3101,48,1,4403
3101,144,4,3348
3101,433,2,104248
3102,366,5,6107
3102,330,4,13065
3102,363,1,17442
3103,248,1,63230
3104,417,5,13389
3104,206,3,161706
3104,33,1,40980
3104,88,4,34078
3104,287,1,38127
3105,348,4,203414
3105,449,4,245241
3105,210,4,233057
3106,434,4,20170
3106,83,2,117842
3106,354,1,49452
3107,348,5,203414
3107,258,4,46266
3107,313,3,28221
3108,487,3,46116
3108,294,1,24516
3108,188,4,29382
3108,244,5,81779
3109,294,5,24516
3109,370,2,241518
3109,374,1,197138
3109,446,2,28425
3109,226,5,46493
3110,52,2,94514
3110,67,1,27366
3111,243,5,37716
3111,45,4,177896
3111,447,4,17438
3112,487,4,46116
3113,51,3,63866
3114,283,1,18422
3114,311,3,26373
3114,67,5,27366
3114,467,4,64096
3115,132,4,50067
3115,55,1,195035
3115,418,1,74261
3116,81,2,16640
3116,228,4,59191
3116,115,5,46906
3117,42,4,269340
3117,74,3,66338
3117,442,2,33478
3117,33,1,40980
3118,409,3,353178
3118,469,3,25965
3119,344,1,209531
3119,324,1,246505
3119,315,4,254338
3119,253,2,33950
3119,258,4,46266
3120,271,2,87661
3121,122,5,58379
3121,418,1,74261
3121,392,5,96682
3122,103,2,49500
3123,323,3,1715
3123,265,3,228182
3123,487,3,46116
3123,153,3,45281
3124,330,5,13065
3124,65,2,30850
3124,15,1,53076
3124,146,2,25217
3124,185,1,21284
3125,77,4,29468
3125,143,4,32664
3126,351,5,30502
3127,253,3,33950
3127,314,4,291451
3127,491,4,329786
3128,465,1,18047
3129,371,3,6925
3129,267,2,70542
3130,172,1,113684
3130,378,2,5364
3130,311,1,26373
3130,151,2,159955
3130,215,4,24668
3131,20,5,40179
3131,469,5,25965
3132,424,3,71953
3132,126,4,26687
3132,202,5,30734
3132,441,3,39469
3132,389,2,50329
3133,258,3,46266
3133,29,4,217876
3133,163,2,2388
3134,86,2,38482
3134,313,3,28221
3134,311,2,26373
3135,403,1,204017
3136,324,2,246505
3136,369,3,12491
3137,178,2,42065
3137,426,4,97056
3137,344,3,209531
3138,402,3,30524
3138,62,5,191660
3138,374,1,197138
3139,255,4,5246
3139,259,2,204654
3139,129,2,5827
3140,17,4,39052
3140,359,2,153672
3140,183,5,25987
3141,357,1,89463
3141,225,4,376537
3141,310,2,6597
3141,291,5,198170
3141,128,4,18782
3142,76,4,16359
3142,239,4,104124
3143,349,1,175402
3143,278,5,213791
3143,167,1,349988
3143,273,2,21099
3144,340,1,19725
3144,10,1,23500
3144,77,5,29468
3144,327,5,46032
3144,345,2,205943
3145,255,1,5246
3146,215,1,24668
3146,497,1,25163
3146,34,3,88927
3147,17,1,39052
3147,77,5,29468
3148,142,3,3835
3149,22,4,140911
3149,415,5,21167
3150,97,5,29008
3150,231,1,33257
3151,495,2,21011
3151,343,1,30610
3151,335,5,325437
3151,164,3,105636
3151,46,1,29243
3152,46,4,29243
3153,402,4,30524
3153,476,2,6653
3153,192,2,57730
3153,441,4,39469
3154,102,5,104057
3155,298,4,33167
3155,491,3,329786
3156,121,1,295195
3157,30,1,18635
3158,46,1,29243
3158,446,4,28425
3158,175,4,80636
3158,227,5,34328
3159,297,3,152414
3159,293,1,60030
3160,386,3,27994
3160,313,2,28221
3160,85,2,11618
3161,77,2,29468
