order_id,order_date,customer_id,employee_id,store_id
1808,2025-04-13,710,120,42
1809,2023-09-27,341,139,39
1810,2023-05-25,416,138,38
1811,2025-01-14,642,109,39
1812,2023-10-29,163,165,44
1813,2024-02-24,731,250,24
1814,2024-12-05,728,58,15
1815,2023-01-03,808,140,39
1816,2025-05-12,464,191,32
1817,2023-09-24,773,214,2
1818,2025-03-03,45,73,22
1819,2024-06-16,774,246,1
1820,2025-07-27,934,164,39
1821,2023-05-17,932,138,38
1822,2026-05-02,540,98,37
1823,2023-12-03,639,109,39
1824,2023-03-08,235,226,21
1825,2023-04-08,868,41,39
1826,2025-09-29,601,36,37
1827,2026-03-23,512,97,9
1828,2023-12-27,551,33,26
1829,2024-06-27,173,1,46
1830,2026-03-05,164,199,42
1831,2024-01-07,639,209,11
1832,2024-05-14,666,36,37
1833,2024-07-28,439,154,47
1834,2025-10-20,958,50,8
1835,2026-06-25,726,136,45
1836,2025-03-18,919,92,11
1837,2025-07-29,916,146,21
1838,2023-08-09,5,3,40
1839,2025-02-03,410,109,39
1840,2026-01-10,85,57,5
1841,2026-02-12,503,218,22
1842,2026-06-15,895,120,42
1843,2023-11-10,667,132,16
1844,2023-09-22,484,157,27
1845,2023-04-16,700,66,5
1846,2024-05-08,88,4,8
1847,2023-05-01,932,182,10
1848,2023-08-11,426,90,20
1849,2025-06-29,480,124,10
1850,2025-05-06,727,152,27
1851,2025-04-08,139,155,47
1852,2026-07-20,370,198,9
1853,2025-01-23,135,132,16
1854,2024-11-25,913,170,21
1855,2024-02-23,885,53,17
1856,2026-01-05,204,128,45
1857,2026-06-28,326,238,45
1858,2026-01-28,842,99,42
1859,2026-03-08,866,95,1
1860,2024-02-10,542,19,18
1861,2026-05-05,879,72,2
1862,2026-05-31,291,160,40
1863,2024-03-25,933,143,46
1864,2026-04-28,139,183,6
1865,2025-07-15,787,112,42
1866,2025-03-11,680,2,45
1867,2026-06-20,915,146,21
1868,2025-11-13,20,207,33
1869,2023-11-13,825,3,40
1870,2026-03-31,250,75,30
1871,2025-01-30,487,154,47
1872,2023-01-27,699,212,36
1873,2023-06-11,204,46,22
1874,2025-08-02,334,123,1
1875,2025-01-01,756,237,45
1876,2023-03-10,504,43,30
1877,2023-06-16,408,15,1
1878,2026-02-20,131,221,6
1879,2026-06-20,338,203,5
1880,2023-12-28,518,143,46
1881,2023-04-20,836,215,5
1882,2023-06-21,205,61,14
1883,2023-09-19,407,44,29
1884,2025-05-11,568,96,48
1885,2023-03-15,485,111,21
1886,2025-05-09,187,27,19
1887,2024-06-20,377,73,22
1888,2025-03-28,452,142,6
1889,2026-06-30,207,51,13
1890,2025-02-27,865,214,2
1891,2023-03-15,854,135,5
1892,2026-03-24,739,191,32
1893,2024-11-16,785,134,50
1894,2023-06-27,343,52,20
1895,2024-07-09,199,116,21
1896,2025-01-21,824,73,22
1897,2024-08-11,868,173,26
1898,2023-09-02,126,2,45
1899,2025-06-16,376,178,19
1900,2025-10-07,953,212,36
1901,2025-01-11,414,78,37
1902,2025-11-18,541,205,18
1903,2025-04-07,656,17,5
1904,2024-07-30,214,141,49
1905,2023-09-12,240,166,45
1906,2024-10-25,509,187,35
1907,2024-08-06,126,160,40
1908,2024-07-28,798,31,30
1909,2024-12-20,800,203,5
1910,2023-03-08,521,28,28
1911,2023-07-07,765,155,47
1912,2024-07-18,948,172,7
1913,2025-01-30,713,37,6
1914,2025-03-26,12,14,26
1915,2023-06-05,793,246,1
1916,2023-05-20,569,162,17
1917,2025-02-03,426,106,50
1918,2025-05-09,427,2,45
1919,2024-02-25,353,171,37
1920,2025-05-29,105,35,8
1921,2024-07-23,540,88,36
1922,2025-10-14,244,240,14
1923,2024-11-16,207,244,2
1924,2023-01-15,59,167,23
1925,2024-03-11,725,134,50
1926,2024-06-16,365,10,27
1927,2025-07-19,990,134,50
1928,2024-10-31,556,228,48
1929,2025-12-28,251,181,41
1930,2026-06-10,854,182,10
1931,2025-10-27,324,57,5
1932,2025-02-28,539,191,32
1933,2024-06-15,389,158,24
1934,2025-10-27,457,148,46
1935,2024-02-19,19,200,23
1936,2023-12-03,189,147,16
1937,2026-05-12,772,190,1
1938,2026-03-17,458,84,16
1939,2023-08-16,818,159,37
1940,2023-09-22,265,17,5
1941,2024-05-23,475,53,17
1942,2024-07-21,259,89,20
1943,2023-03-07,805,51,13
1944,2023-04-22,245,109,39
1945,2023-05-27,476,125,35
1946,2024-03-14,66,6,10
1947,2025-08-09,534,11,37
1948,2025-11-12,533,127,10
1949,2025-11-30,803,210,19
1950,2026-02-24,446,94,27
1951,2026-05-21,793,97,9
1952,2024-09-30,218,89,20
1953,2025-12-03,561,188,23
1954,2025-12-26,394,47,20
1955,2023-04-11,589,106,50
1956,2025-08-06,142,103,7
1957,2024-05-02,100,1,46
1958,2023-12-09,965,65,30
1959,2025-10-18,233,62,7
1960,2026-07-23,207,143,46
1961,2026-03-10,928,65,30
1962,2025-05-23,354,141,49
1963,2026-03-18,910,21,45
1964,2026-02-10,374,81,43
1965,2023-04-11,327,58,15
1966,2024-05-27,508,81,43
1967,2024-02-13,245,182,10
1968,2025-10-30,712,16,42
1969,2023-06-23,687,163,32
1970,2026-07-05,470,199,42
1971,2026-04-21,44,191,32
1972,2026-03-18,310,249,20
1973,2025-10-24,277,22,27
1974,2026-07-19,922,226,21
1975,2024-04-28,208,20,22
1976,2025-11-10,981,116,21
1977,2024-05-07,385,116,21
1978,2025-07-29,351,225,46
1979,2024-03-30,953,22,27
1980,2023-05-21,326,206,6
1981,2025-08-06,36,176,4
1982,2025-02-13,596,2,45
1983,2023-08-05,596,114,41
1984,2026-07-09,533,200,23
1985,2025-07-29,883,172,7
1986,2025-07-04,939,90,20
1987,2023-10-27,538,2,45
1988,2024-05-24,291,95,1
1989,2025-03-13,418,89,20
1990,2024-04-20,659,19,18
1991,2024-08-19,54,123,1
1992,2026-06-04,703,50,8
1993,2023-01-05,258,156,50
1994,2024-05-11,237,246,1
1995,2024-01-04,246,136,45
1996,2024-07-27,118,229,47
1997,2024-02-13,195,73,22
1998,2026-06-06,453,222,23
1999,2025-02-13,35,234,18
2000,2023-11-16,220,55,33
2001,2024-12-26,957,215,5
2002,2026-03-29,818,172,7
2003,2024-12-04,556,148,46
2004,2025-11-30,943,126,22
2005,2026-03-24,778,54,14
2006,2023-12-26,733,233,47
2007,2026-06-07,45,121,41
2008,2023-09-15,643,83,37
2009,2024-02-01,677,149,4
2010,2023-04-06,498,158,24
2011,2023-11-10,524,95,1
2012,2025-09-21,514,133,24
2013,2023-07-03,216,140,39
2014,2026-05-26,52,215,5
2015,2025-03-31,234,49,24
2016,2025-02-27,973,84,16
2017,2023-03-18,992,218,22
2018,2023-10-29,943,42,39
2019,2024-10-18,692,55,33
2020,2024-03-30,355,65,30
2021,2025-11-13,257,101,33
2022,2023-09-14,244,156,50
2023,2024-07-17,830,66,5
2024,2024-02-04,445,36,37
2025,2025-08-15,242,185,30
2026,2024-04-24,612,128,45
2027,2023-10-06,72,249,20
2028,2026-01-31,904,207,33
2029,2024-10-02,413,109,39
2030,2024-01-09,416,30,38
2031,2024-02-11,296,142,6
2032,2024-02-07,400,199,42
2033,2025-08-03,256,37,6
2034,2024-07-06,888,210,19
2035,2024-03-03,63,183,6
2036,2024-09-04,153,34,7
2037,2025-02-10,690,88,36
2038,2023-01-21,781,160,40
2039,2025-11-08,375,129,8
2040,2023-04-08,984,62,7
2041,2026-05-08,982,182,10
2042,2026-04-05,966,208,7
2043,2026-01-08,321,1,46
2044,2025-01-31,905,117,41
2045,2024-02-03,575,122,42
2046,2026-05-18,27,217,50
2047,2023-02-14,80,186,31
2048,2023-05-10,673,99,42
2049,2026-01-29,454,118,12
2050,2023-11-06,660,134,50
2051,2023-10-11,560,209,11
2052,2023-12-21,101,179,39
2053,2024-11-10,165,239,25
2054,2023-05-05,266,68,1
2055,2024-04-22,691,2,45
2056,2024-09-09,648,57,5
2057,2024-01-29,669,29,46
2058,2024-03-31,159,134,50
2059,2023-01-10,930,4,8
2060,2024-11-16,128,159,37
2061,2026-03-31,805,229,47
2062,2026-05-01,133,238,45
2063,2025-05-11,886,21,45
2064,2024-03-02,271,8,17
2065,2023-04-26,723,131,5
2066,2023-06-14,66,28,28
2067,2025-01-13,639,49,24
2068,2025-04-30,692,169,22
2069,2024-11-03,403,163,32
2070,2023-06-14,96,197,18
2071,2026-05-12,732,129,8
2072,2024-09-22,550,122,42
2073,2026-05-14,283,175,26
2074,2024-09-20,900,120,42
2075,2023-12-03,774,235,12
2076,2025-03-06,729,196,10
2077,2024-05-28,51,189,48
2078,2025-07-19,62,11,37
2079,2025-06-28,938,141,49
2080,2023-01-12,697,103,7
2081,2025-09-09,734,196,10
2082,2024-08-12,868,85,28
2083,2023-04-06,268,245,41
2084,2023-01-04,373,67,20
2085,2026-04-26,813,195,32
2086,2023-03-03,523,114,41
2087,2025-08-29,293,74,41
2088,2025-11-10,877,207,33
2089,2023-02-10,818,202,41
2090,2024-05-16,568,51,13
2091,2024-03-14,251,229,47
2092,2026-05-05,704,189,48
2093,2024-10-15,130,226,21
2094,2025-10-12,479,144,19
2095,2024-05-12,662,119,3
2096,2026-04-21,608,51,13
2097,2023-04-24,577,123,1
2098,2026-03-31,368,169,22
2099,2025-02-28,300,4,8
2100,2023-05-23,514,23,29
2101,2024-12-19,773,191,32
2102,2026-04-12,859,66,5
2103,2024-05-26,296,172,7
2104,2023-07-07,27,190,1
2105,2026-01-13,489,112,42
2106,2023-04-28,370,30,38
2107,2024-02-13,175,147,16
2108,2024-08-28,3,221,6
2109,2026-07-25,843,36,37
2110,2025-05-29,705,30,38
2111,2024-06-20,259,5,39
2112,2023-04-20,460,132,16
2113,2025-01-11,492,36,37
2114,2024-10-27,774,148,46
2115,2023-07-25,326,119,3
2116,2026-05-11,379,122,42
2117,2026-03-09,137,111,21
2118,2025-02-28,119,56,16
2119,2023-09-07,761,111,21
2120,2025-01-02,510,137,33
2121,2023-05-01,104,8,17
2122,2025-11-22,973,102,46
2123,2025-12-03,110,112,42
2124,2024-12-13,887,159,37
2125,2025-10-11,604,146,21
2126,2024-04-20,974,35,8
2127,2025-08-23,715,226,21
2128,2026-06-22,701,90,20
2129,2024-02-17,377,208,7
2130,2026-02-14,230,105,47
2131,2025-01-02,961,123,1
2132,2024-07-23,279,249,20
2133,2024-01-18,373,45,17
2134,2025-12-07,850,27,19
2135,2023-11-01,476,116,21
2136,2025-07-05,628,93,35
2137,2024-10-06,899,159,37
2138,2023-11-11,581,157,27
2139,2025-11-03,713,101,33
2140,2025-08-10,32,46,22
2141,2023-06-02,924,124,10
2142,2023-02-27,333,71,16
2143,2026-04-15,376,98,37
2144,2024-03-13,686,79,33
2145,2024-01-26,904,70,49
2146,2023-10-11,457,247,48
2147,2023-06-14,346,57,5
2148,2025-09-02,623,233,47
2149,2026-03-15,420,3,40
2150,2023-11-02,181,189,48
2151,2025-12-27,728,249,20
2152,2023-01-21,764,119,3
2153,2025-09-28,244,153,38
2154,2024-09-24,517,5,39
2155,2024-03-13,188,131,5
2156,2023-02-28,344,182,10
2157,2023-01-20,737,107,33
2158,2025-09-27,923,241,19
2159,2024-05-20,381,168,46
2160,2025-04-28,421,196,10
2161,2024-09-07,627,99,42
2162,2023-03-26,699,118,12
2163,2026-02-19,927,226,21
2164,2023-06-10,211,98,37
2165,2023-11-22,46,30,38
2166,2025-12-05,6,140,39
2167,2024-09-28,661,18,21
2168,2026-02-10,489,7,3
2169,2024-12-08,550,21,45
2170,2025-09-03,920,210,19
2171,2025-04-21,225,17,5
2172,2026-01-27,830,209,11
2173,2023-05-01,445,109,39
2174,2023-11-16,141,213,48
2175,2024-05-31,496,45,17
2176,2025-06-03,791,98,37
2177,2024-03-15,60,26,13
2178,2024-12-15,428,202,41
2179,2025-08-06,281,119,3
2180,2023-04-19,109,136,45
2181,2025-06-23,30,129,8
2182,2025-07-31,808,128,45
2183,2025-05-12,640,245,41
2184,2025-07-02,711,205,18
2185,2023-05-29,110,112,42
2186,2024-02-11,670,166,45
2187,2024-06-25,572,70,49
2188,2023-04-03,989,180,18
2189,2023-09-02,877,175,26
2190,2024-04-09,715,234,18
2191,2025-05-28,89,34,7
2192,2024-06-18,894,21,45
2193,2023-04-10,426,45,17
2194,2026-04-25,663,123,1
2195,2026-07-30,139,58,15
2196,2025-06-14,994,208,7
2197,2023-02-04,746,77,11
2198,2024-10-11,867,96,48
2199,2023-06-27,890,61,14
2200,2025-07-05,565,240,14
2201,2024-11-25,572,29,46
2202,2025-01-28,769,26,13
2203,2026-01-31,693,62,7
2204,2026-04-21,248,127,10
2205,2023-04-10,286,202,41
2206,2023-09-24,556,78,37
2207,2023-05-12,157,183,6
2208,2025-12-20,75,52,20
2209,2024-06-20,334,24,40
2210,2023-11-25,390,188,23
2211,2025-01-15,82,12,39
2212,2024-07-07,632,96,48
2213,2025-06-23,511,34,7
2214,2023-12-06,208,223,6
2215,2026-01-09,839,248,38
2216,2025-09-02,94,75,30
2217,2024-03-14,838,197,18
2218,2024-08-09,573,166,45
2219,2024-05-15,211,212,36
2220,2026-07-04,3,79,33
2221,2025-03-18,459,232,46
2222,2024-08-11,119,220,30
2223,2026-05-19,718,117,41
2224,2024-10-05,499,116,21
2225,2025-07-11,42,208,7
2226,2026-07-02,324,207,33
2227,2024-04-25,699,163,32
2228,2025-03-28,632,106,50
2229,2024-03-10,847,82,8
2230,2025-09-10,949,176,4
2231,2023-02-06,927,187,35
2232,2023-11-04,151,166,45
2233,2025-07-10,483,130,25
2234,2024-09-09,518,25,7
2235,2023-06-05,404,219,36
2236,2023-02-04,500,8,17
2237,2023-02-23,149,120,42
2238,2024-10-10,553,168,46
2239,2025-12-01,135,178,19
2240,2023-04-16,819,69,36
2241,2025-09-06,47,172,7
2242,2023-01-08,526,71,16
2243,2023-11-27,674,153,38
2244,2024-04-27,221,213,48
2245,2024-07-21,534,148,46
2246,2023-03-26,998,227,44
2247,2023-09-27,86,72,2
2248,2025-01-31,31,120,42
2249,2025-10-01,857,225,46
2250,2024-04-10,477,213,48
2251,2026-04-14,291,197,18
2252,2024-12-30,196,11,37
2253,2024-09-04,930,146,21
2254,2025-09-15,159,122,42
2255,2025-10-31,482,132,16
2256,2023-07-04,824,224,14
2257,2025-09-16,922,85,28
2258,2025-10-31,65,142,6
2259,2025-03-16,264,79,33
2260,2026-07-15,707,35,8
2261,2024-06-26,580,119,3
2262,2023-07-24,32,50,8
2263,2024-10-03,375,231,20
2264,2024-10-21,588,248,38
2265,2023-02-02,152,78,37
2266,2025-11-03,326,117,41
2267,2025-11-19,190,138,38
2268,2025-03-22,653,24,40
2269,2023-07-04,460,35,8
2270,2024-03-04,942,83,37
2271,2024-08-08,95,78,37
2272,2023-04-03,679,195,32
2273,2025-02-27,976,130,25
2274,2023-02-21,228,125,35
2275,2024-10-29,824,102,46
2276,2025-01-14,750,29,46
2277,2024-11-24,463,14,26
2278,2023-04-28,368,155,47
2279,2025-10-10,467,143,46
2280,2025-04-26,424,8,17
2281,2024-12-23,318,232,46
2282,2024-10-11,617,118,12
2283,2024-04-14,790,33,26
2284,2025-10-07,848,212,36
2285,2023-08-08,969,1,46
2286,2023-09-20,889,193,28
2287,2024-12-11,828,220,30
2288,2023-07-30,801,181,41
2289,2025-01-30,40,172,7
2290,2026-04-21,219,131,5
2291,2024-01-10,882,65,30
2292,2024-02-27,656,13,29
2293,2024-01-01,490,56,16
2294,2026-06-05,637,169,22
2295,2026-07-22,390,103,7
2296,2023-05-23,626,178,19
2297,2025-08-18,65,57,5
2298,2025-05-08,920,115,4
2299,2023-03-12,358,64,14
2300,2026-05-01,197,139,39
2301,2023-07-16,262,77,11
2302,2025-11-02,294,16,42
2303,2023-11-20,410,92,11
2304,2026-03-09,614,143,46
2305,2025-03-05,615,22,27
2306,2024-01-15,537,27,19
2307,2026-03-11,666,227,44
2308,2025-09-27,363,163,32
2309,2023-05-13,632,158,24
2310,2026-02-26,465,246,1
2311,2023-11-10,55,240,14
2312,2026-05-19,154,61,14
2313,2026-02-13,911,14,26
2314,2026-03-16,712,232,46
2315,2024-08-29,869,238,45
2316,2025-09-17,524,109,39
2317,2023-04-09,543,128,45
2318,2025-10-25,999,175,26
2319,2024-06-23,220,101,33
2320,2023-12-27,731,114,41
2321,2023-12-13,869,11,37
2322,2023-02-27,100,212,36
2323,2026-01-07,639,91,20
2324,2026-03-11,406,77,11
2325,2026-06-20,24,10,27
2326,2026-05-04,450,214,2
2327,2025-11-22,406,146,21
2328,2025-12-24,767,183,6
2329,2025-08-15,758,8,17
2330,2023-01-25,859,241,19
2331,2024-04-06,827,135,5
2332,2025-11-12,789,112,42
2333,2024-08-08,367,205,18
2334,2023-08-30,294,163,32
2335,2026-01-29,924,209,11
2336,2025-12-17,685,177,27
2337,2024-02-08,505,55,33
2338,2026-05-08,30,64,14
2339,2025-07-23,33,235,12
2340,2025-10-18,968,20,22
2341,2023-11-11,830,197,18
2342,2026-04-20,467,215,5
2343,2023-11-20,759,171,37
2344,2026-05-04,785,22,27
2345,2026-05-31,335,111,21
2346,2024-05-21,910,150,11
2347,2026-03-17,539,43,30
2348,2025-05-02,497,58,15
2349,2025-02-06,488,7,3
2350,2023-01-04,159,127,10
2351,2026-02-10,129,29,46
2352,2025-05-14,956,215,5
2353,2023-01-20,930,3,40
2354,2024-08-25,629,214,2
2355,2024-12-04,564,200,23
2356,2023-01-29,415,105,47
2357,2024-09-05,188,239,25
2358,2023-08-27,318,143,46
2359,2025-07-28,777,12,39
2360,2025-01-30,957,143,46
2361,2024-08-30,702,81,43
2362,2024-02-17,603,196,10
2363,2024-11-13,347,81,43
2364,2024-03-13,987,122,42
2365,2023-01-27,113,208,7
2366,2025-09-30,52,144,19
2367,2024-01-22,806,210,19
2368,2025-01-10,370,92,11
2369,2025-09-27,94,77,11
2370,2023-05-19,866,237,45
2371,2024-09-08,483,16,42
2372,2025-01-31,486,12,39
2373,2023-07-08,391,86,49
2374,2024-01-07,539,230,50
2375,2023-02-12,901,157,27
2376,2025-10-19,231,105,47
2377,2024-08-26,764,44,29
2378,2025-10-09,824,11,37
2379,2023-06-03,52,237,45
2380,2024-01-13,763,110,28
2381,2026-02-28,257,208,7
2382,2023-09-03,279,197,18
2383,2024-02-18,905,56,16
2384,2026-05-16,107,241,19
2385,2025-11-04,191,191,32
2386,2025-11-01,986,71,16
2387,2024-05-24,532,189,48
2388,2024-03-12,157,169,22
2389,2024-01-31,345,200,23
2390,2026-07-01,753,3,40
2391,2024-11-15,260,114,41
2392,2026-01-10,700,82,8
2393,2024-09-03,830,242,6
2394,2026-07-03,125,30,38
2395,2025-05-07,658,70,49
2396,2023-01-21,168,109,39
2397,2026-07-15,309,66,5
2398,2024-02-08,444,217,50
2399,2025-07-05,387,167,23
2400,2026-03-04,493,241,19
2401,2025-07-29,648,165,44
2402,2023-03-28,452,165,44
2403,2025-02-03,958,243,26
2404,2024-07-28,698,59,13
2405,2026-07-30,906,49,24
2406,2024-06-06,99,125,35
2407,2026-03-28,208,96,48
2408,2024-08-25,882,200,23
2409,2023-03-07,150,241,19
2410,2024-04-21,15,125,35
2411,2023-06-23,216,207,33
2412,2023-12-24,821,8,17
2413,2023-02-15,678,38,36
2414,2023-06-07,872,177,27
2415,2026-03-24,975,157,27
2416,2024-10-02,162,49,24
2417,2023-01-29,807,190,1
2418,2026-01-17,479,181,41
2419,2023-07-03,724,248,38
2420,2023-02-28,280,153,38
2421,2026-01-18,167,6,10
2422,2026-03-31,841,236,38
2423,2023-09-11,396,29,46
2424,2025-12-11,453,159,37
2425,2024-05-19,407,172,7
2426,2023-09-24,900,67,20
2427,2025-04-03,682,116,21
2428,2025-11-05,88,100,14
2429,2025-06-17,232,59,13
2430,2023-04-25,252,137,33
2431,2025-06-27,377,4,8
2432,2025-11-16,891,224,14
2433,2023-10-27,216,41,39
2434,2024-05-02,592,32,37
2435,2023-10-22,734,183,6
2436,2024-01-29,515,71,16
2437,2023-11-25,614,66,5
2438,2025-08-30,926,98,37
2439,2023-09-12,166,54,14
2440,2025-07-03,339,117,41
2441,2023-09-12,38,180,18
2442,2026-04-15,354,37,6
2443,2024-03-21,372,54,14
2444,2023-03-05,639,6,10
2445,2025-06-18,163,196,10
2446,2025-07-20,209,13,29
2447,2025-04-06,942,129,8
2448,2026-06-11,18,63,38
2449,2024-02-19,267,100,14
2450,2025-04-16,39,54,14
2451,2023-12-16,342,54,14
2452,2025-07-30,728,179,39
2453,2023-06-27,449,172,7
2454,2025-07-28,289,208,7
2455,2026-03-25,250,210,19
2456,2023-01-10,28,201,40
2457,2025-09-17,55,15,1
2458,2024-02-26,617,217,50
2459,2024-03-15,725,141,49
2460,2026-05-06,693,96,48
2461,2023-01-26,83,145,18
2462,2025-09-28,292,194,49
2463,2024-11-09,264,156,50
2464,2025-06-03,110,44,29
2465,2025-09-02,424,174,6
2466,2025-02-19,294,16,42
2467,2025-10-28,588,104,6
2468,2023-05-09,126,176,4
2469,2024-03-03,237,124,10
2470,2024-05-12,517,20,22
2471,2023-12-02,652,204,44
2472,2024-06-13,281,209,11
2473,2024-05-24,848,26,13
2474,2026-07-16,859,40,12
2475,2023-04-08,110,23,29
2476,2026-06-30,950,223,6
2477,2026-06-03,99,166,45
2478,2025-10-19,496,83,37
2479,2024-06-27,675,28,28
2480,2024-05-19,546,49,24
2481,2026-06-14,438,213,48
2482,2025-05-18,46,147,16
2483,2025-06-25,610,9,28
2484,2025-05-08,572,137,33
2485,2024-04-14,73,64,14
2486,2023-01-07,230,55,33
2487,2024-06-05,18,193,28
2488,2024-08-31,740,62,7
2489,2025-06-16,69,162,17
2490,2025-07-27,824,148,46
2491,2023-01-04,619,128,45
2492,2025-03-24,624,244,2
2493,2024-12-01,201,61,14
2494,2026-07-25,952,230,50
2495,2024-01-19,496,43,30
2496,2024-10-24,102,202,41
2497,2023-11-17,910,80,4
2498,2023-06-01,416,203,5
2499,2026-01-20,470,177,27
2500,2023-03-02,671,227,44
2501,2026-06-17,909,139,39
2502,2024-10-31,915,160,40
2503,2023-06-29,300,151,44
2504,2024-10-29,733,86,49
2505,2024-07-12,604,212,36
2506,2026-03-27,468,51,13
2507,2025-07-06,331,21,45
2508,2023-02-04,148,1,46
2509,2025-08-03,120,49,24
2510,2026-02-13,879,110,28
2511,2023-08-25,439,167,23
2512,2024-12-12,239,128,45
2513,2026-06-05,868,230,50
2514,2026-02-15,20,161,10
2515,2024-07-21,644,158,24
2516,2023-08-29,442,154,47
2517,2025-10-12,700,169,22
2518,2025-09-22,424,203,5
2519,2025-09-19,179,120,42
2520,2024-06-27,855,6,10
2521,2026-03-14,366,10,27
2522,2026-07-28,273,62,7
2523,2026-03-16,965,97,9
2524,2024-04-02,78,188,23
2525,2024-01-20,179,159,37
2526,2025-05-11,221,57,5
2527,2023-07-11,762,35,8
2528,2023-06-20,484,75,30
2529,2024-04-21,29,132,16
2530,2024-10-19,853,242,6
2531,2026-03-16,233,32,37
2532,2023-08-29,179,4,8
2533,2024-02-08,59,46,22
2534,2024-01-27,234,75,30
2535,2025-03-14,28,177,27
2536,2026-05-21,351,186,31
2537,2025-11-09,181,76,26
2538,2023-09-22,976,16,42
2539,2023-03-16,758,96,48
2540,2024-05-28,844,165,44
2541,2023-09-14,462,165,44
2542,2023-08-08,76,209,11
2543,2026-06-09,869,169,22
2544,2025-01-11,641,31,30
2545,2024-01-01,527,164,39
2546,2023-01-23,910,193,28
2547,2026-07-13,293,51,13
2548,2023-03-08,979,41,39
2549,2026-06-01,701,58,15
2550,2026-07-02,283,13,29
2551,2025-09-19,227,55,33
2552,2025-07-28,482,128,45
2553,2024-10-08,170,20,22
2554,2026-04-14,579,40,12
2555,2026-04-10,644,232,46
2556,2023-10-22,84,176,4
2557,2023-01-16,865,132,16
2558,2024-09-25,773,3,40
2559,2024-09-23,409,150,11
2560,2024-04-21,319,147,16
2561,2026-06-05,695,125,35
2562,2023-12-17,887,200,23
2563,2025-10-12,449,219,36
2564,2024-04-13,126,100,14
2565,2026-02-25,40,45,17
2566,2023-03-04,804,3,40
2567,2023-09-19,654,115,4
2568,2023-01-13,409,166,45
2569,2024-10-26,862,98,37
2570,2024-09-13,129,181,41
2571,2024-05-08,790,139,39
2572,2024-10-16,752,182,10
2573,2023-01-11,947,53,17
2574,2024-04-18,387,173,26
2575,2023-08-27,742,201,40
2576,2023-12-23,232,201,40
2577,2024-07-26,553,80,4
2578,2023-06-18,873,250,24
2579,2023-04-29,815,229,47
2580,2023-02-19,151,44,29
2581,2023-10-19,272,180,18
2582,2025-11-19,890,216,11
2583,2023-02-11,584,56,16
2584,2025-03-27,485,206,6
2585,2025-08-26,350,25,7
2586,2025-12-27,280,121,41
2587,2026-02-15,753,107,33
2588,2025-10-30,935,226,21
2589,2025-07-05,35,144,19
2590,2024-04-15,750,41,39
2591,2025-11-04,18,214,2
2592,2025-11-01,766,155,47
2593,2023-10-31,356,87,25
2594,2023-02-03,90,123,1
2595,2024-03-19,49,248,38
2596,2026-05-07,167,212,36
2597,2024-09-28,403,197,18
2598,2025-10-23,730,162,17
2599,2024-02-16,620,119,3
2600,2023-12-01,372,234,18
2601,2026-01-23,463,152,27
2602,2025-09-02,895,159,37
2603,2025-04-20,632,21,45
2604,2026-03-14,25,106,50
2605,2026-06-24,474,192,2
2606,2023-01-08,510,183,6
2607,2025-03-05,276,235,12
2608,2026-01-09,521,213,48
2609,2025-09-23,48,148,46
2610,2023-04-03,561,86,49
2611,2023-12-08,980,129,8
2612,2024-05-11,852,80,4
2613,2024-04-26,961,10,27
2614,2026-04-01,184,41,39
2615,2025-11-04,646,168,46
2616,2024-07-19,189,244,2
2617,2023-06-23,206,43,30
2618,2026-06-19,110,223,6
2619,2024-10-27,720,248,38
2620,2026-01-20,286,201,40
2621,2026-03-26,878,158,24
2622,2025-08-08,415,65,30
2623,2025-12-28,550,3,40
2624,2024-08-04,147,109,39
2625,2024-10-23,80,112,42
2626,2024-01-02,535,112,42
2627,2026-04-30,874,230,50
2628,2024-01-26,502,249,20
2629,2023-02-28,730,109,39
2630,2023-01-28,554,247,48
2631,2024-04-21,329,157,27
2632,2024-06-23,967,8,17
2633,2025-09-28,743,40,12
2634,2024-05-12,325,211,12
2635,2026-01-11,920,111,21
2636,2026-07-20,551,131,5
2637,2025-12-14,117,148,46
2638,2023-07-04,786,208,7
2639,2025-05-25,642,171,37
2640,2024-08-30,660,91,20
2641,2024-10-05,62,156,50
2642,2023-09-17,417,214,2
2643,2024-02-01,715,128,45
2644,2026-07-30,62,81,43
2645,2023-10-27,730,150,11
2646,2023-01-20,129,80,4
2647,2025-01-19,598,65,30
2648,2024-07-31,251,178,19
2649,2024-10-04,506,207,33
2650,2025-01-09,462,166,45
2651,2025-08-15,212,154,47
2652,2023-07-27,798,186,31
2653,2023-04-23,111,84,16
2654,2025-10-09,961,206,6
2655,2023-06-21,879,94,27
2656,2023-12-11,12,218,22
2657,2024-03-17,34,86,49
2658,2023-01-24,40,83,37
2659,2024-12-18,982,29,46
2660,2025-08-13,682,234,18
2661,2024-02-04,267,98,37
2662,2023-02-11,983,193,28
2663,2023-05-09,100,205,18
2664,2025-07-09,135,244,2
2665,2025-12-29,795,53,17
2666,2026-01-16,369,84,16
2667,2023-11-17,893,140,39
2668,2023-04-21,780,163,32
2669,2025-07-23,65,249,20
2670,2023-06-01,867,226,21
2671,2025-11-19,132,205,18
2672,2026-05-04,720,66,5
2673,2025-09-28,416,248,38
2674,2025-06-08,503,214,2
2675,2025-02-13,459,225,46
2676,2024-11-02,477,176,4
2677,2023-11-15,783,209,11
2678,2024-02-04,800,76,26
2679,2023-03-30,37,152,27
2680,2025-11-12,61,171,37
